fighter_name,opponent_name,result,method_raw,method_group,event_name,event_date,round,fight_time,profile_url
Anthony Ruiz,Bobby Southworth,W,KO/TKO,ko,"Strikeforce - Four Men Enter, One Man Survives","Nov. 16, 2007",2,0:52,http://ufcstats.com/fighter-details/657c21cb133f1445
Montserrat Conejo Ruiz,Cheyanne Vlismas,W,U-DEC,other,UFC Fight Night: Brunson vs. Holland,"Mar. 20, 2021",3,5:00,http://ufcstats.com/fighter-details/1235b31de15d0c6e
Mike Russow,Fabricio Werdum,L,KO/TKO Punch,ko,UFC 147: Silva vs Franklin 2,"Jun. 23, 2012",1,2:28,http://ufcstats.com/fighter-details/353de740bb6c7e75
Mike Russow,Roman Zentsov,W,SUB North-South Choke,other,Yarrenoka! - New Year's Eve 2007,"Dec. 31, 2007",1,2:58,http://ufcstats.com/fighter-details/353de740bb6c7e75
Bas Rutten,Ruben Villareal,W,KO/TKO Kicks,ko,WFA - King of the Streets,"Jul. 22, 2006",1,3:24,http://ufcstats.com/fighter-details/03688dc3c3af3ac1
Nursulton Ruziboev,Dustin Stoltzfus,W,U-DEC,other,UFC Fight Night: Burns vs. Morales,"May. 17, 2025",3,5:00,http://ufcstats.com/fighter-details/49d2a08964c5eb11
Casey Ryan,Paul Song,W,SUB Triangle Choke,other,Strikeforce - Diaz vs. Daley,"Apr. 09, 2011",1,1:39,http://ufcstats.com/fighter-details/5b1b383265433f51
Yusup Saadulaev,Hideo Tokoro,W,KO/TKO Slam,ko,DREAM - New Year! 2011,"Dec. 31, 2011",1,0:42,http://ufcstats.com/fighter-details/b1669a810fae4220
Cameron Saaiman,Malcolm Wellmaker,L,KO/TKO Punch,ko,UFC Fight Night: Machado Garry vs. Prates,"Apr. 26, 2025",1,1:59,http://ufcstats.com/fighter-details/3c8a5200436e19f3
Cameron Saaiman,Payton Talbott,L,KO/TKO Punches,ko,UFC Fight Night: Ribas vs. Namajunas,"Mar. 23, 2024",2,0:21,http://ufcstats.com/fighter-details/3c8a5200436e19f3
Cameron Saaiman,Joshua Wang-Kim,W,KO/TKO Punch,ko,DWCS 6.5,"Aug. 23, 2022",3,2:52,http://ufcstats.com/fighter-details/3c8a5200436e19f3
Amir Sadollah,Peter Sobotta,W,U-DEC,other,UFC 122: Marquardt vs Okami,"Nov. 13, 2010",3,5:00,http://ufcstats.com/fighter-details/2650e2f846a30f64
Nazim Sadykhov,Fares Ziam,L,KO/TKO Punches,ko,UFC 323: Dvalishvili vs. Yan 2,"Dec. 06, 2025",2,4:59,http://ufcstats.com/fighter-details/ff62013d2fce6d13
Frankie Saenz,Marlon Vera,L,KO/TKO Punch,ko,UFC Fight Night: Thompson vs. Pettis,"Mar. 23, 2019",1,1:25,http://ufcstats.com/fighter-details/9ba2226646046b63
Frankie Saenz,Eddie Wineland,L,KO/TKO Punches,ko,UFC on FOX: Holm vs. Shevchenko,"Jul. 23, 2016",3,1:54,http://ufcstats.com/fighter-details/9ba2226646046b63
Frankie Saenz,Nolan Ticman,W,U-DEC,other,UFC Fight Night: Bader vs Saint Preux,"Aug. 16, 2014",3,5:00,http://ufcstats.com/fighter-details/9ba2226646046b63
Terrance Saeteurn,Nyamjargal Tumendemberel,L,SUB Anaconda Choke,other,UFC - Road to UFC 4.6,"Aug. 22, 2025",1,2:53,http://ufcstats.com/fighter-details/a78f7a9135eb6249
Saparbeg Safarov,Rodolfo Vieira,L,SUB Arm Triangle,other,UFC 248: Adesanya vs. Romero,"Mar. 07, 2020",1,2:58,http://ufcstats.com/fighter-details/88d7b6d8230e1f3f
Saparbeg Safarov,Gian Villante,L,KO/TKO Punches,ko,UFC Fight Night: Lewis vs. Abdurakhimov,"Dec. 09, 2016",2,2:54,http://ufcstats.com/fighter-details/88d7b6d8230e1f3f
Tarec Saffiedine,Rick Story,L,U-DEC,other,UFC Fight Night: Almeida vs Garbrandt,"May. 29, 2016",3,5:00,http://ufcstats.com/fighter-details/0749d968e932df53
Tarec Saffiedine,Tyler Stinson,W,S-DEC,other,Strikeforce - Rockhold vs. Jardine,"Jan. 07, 2012",3,5:00,http://ufcstats.com/fighter-details/0749d968e932df53
Tarec Saffiedine,Scott Smith,W,U-DEC,other,Strikeforce - Fedor vs. Henderson,"Jul. 30, 2011",3,5:00,http://ufcstats.com/fighter-details/0749d968e932df53
Tarec Saffiedine,Tyron Woodley,L,U-DEC,other,Strikeforce Challengers 13,"Jan. 07, 2011",3,5:00,http://ufcstats.com/fighter-details/0749d968e932df53
Tarec Saffiedine,James Terry,W,U-DEC,other,Strikeforce Challengers 6,"Feb. 26, 2010",3,5:00,http://ufcstats.com/fighter-details/0749d968e932df53
Tarec Saffiedine,Dong Sik Yoon,L,S-DEC,other,DREAM 12,"Oct. 25, 2009",3,5:00,http://ufcstats.com/fighter-details/0749d968e932df53
Jason Saggo,Leandro Silva,W,S-DEC,other,UFC Fight Night: MacDonald vs Thompson,"Jun. 18, 2016",3,5:00,http://ufcstats.com/fighter-details/4ac1ecf8ce59ef23
Jason Saggo,Justin Salas,W,KO/TKO Punches,ko,UFC 196: McGregor vs Diaz,"Mar. 05, 2016",1,4:31,http://ufcstats.com/fighter-details/4ac1ecf8ce59ef23
Jason Saggo,Josh Shockley,W,KO/TKO Punches,ko,UFC 174: Johnson vs Bagautinov,"Jun. 14, 2014",1,4:57,http://ufcstats.com/fighter-details/4ac1ecf8ce59ef23
Kiru Sahota,Yin Shuai,W,S-DEC,other,Road to UFC 3.3 + 3.4,"May. 19, 2024",3,5:00,http://ufcstats.com/fighter-details/296a120cb880477b
Kaushik Saikumar,Louis Lee Scott,L,KO/TKO Punches,ko,DWCS 9.2,"Aug. 19, 2025",3,2:20,http://ufcstats.com/fighter-details/6a6c4709ebc5499a
Benoit Saint Denis,Niklas Stolze,W,SUB Rear Naked Choke,other,UFC Fight Night: Volkov vs. Rozenstruik,"Jun. 04, 2022",2,1:32,http://ufcstats.com/fighter-details/c2299ec916bc7c56
Benoit Saint Denis,Elizeu Zaleski dos Santos,L,U-DEC,other,UFC 267: Blachowicz vs. Teixeira,"Oct. 30, 2021",3,5:00,http://ufcstats.com/fighter-details/c2299ec916bc7c56
Ovince Saint Preux,Ryan Spann,L,SUB Guillotine Choke,other,UFC 307: Pereira vs. Rountree Jr.,"Oct. 05, 2024",1,1:35,http://ufcstats.com/fighter-details/50db8711c70196cd
Ovince Saint Preux,Glover Teixeira,L,SUB Rear Naked Choke,other,UFC Fight Night: Teixeira vs Saint Preux,"Aug. 08, 2015",3,3:10,http://ufcstats.com/fighter-details/50db8711c70196cd
Ovince Saint Preux,Gian Villante,W,M-DEC,other,UFC 159: Jones vs Sonnen,"Apr. 27, 2013",3,0:33,http://ufcstats.com/fighter-details/50db8711c70196cd
Augusto Sakai,Serghei Spivac,L,KO/TKO Punches,ko,UFC Fight Night: Santos vs. Hill,"Aug. 06, 2022",2,3:42,http://ufcstats.com/fighter-details/441eacbe20e0e80b
Augusto Sakai,Tai Tuivasa,L,KO/TKO Punches,ko,UFC 269: Oliveira vs. Poirier,"Dec. 11, 2021",2,0:26,http://ufcstats.com/fighter-details/441eacbe20e0e80b
Augusto Sakai,Marcin Tybura,W,KO/TKO Punches,ko,UFC Fight Night: Cowboy vs. Gaethje,"Sep. 14, 2019",1,0:59,http://ufcstats.com/fighter-details/441eacbe20e0e80b
Augusto Sakai,Chase Sherman,W,KO/TKO Punches,ko,UFC Fight Night: Marreta vs. Anders,"Sep. 22, 2018",3,4:03,http://ufcstats.com/fighter-details/441eacbe20e0e80b
Alessio Sakara,Brian Stann,L,KO/TKO Punch,ko,UFC on FUEL TV: Gustafsson vs Silva,"Apr. 14, 2012",1,2:26,http://ufcstats.com/fighter-details/7f955f71fa2ce7ac
Alessio Sakara,Chris Weidman,L,U-DEC,other,UFC Live: Sanchez vs Kampmann,"Mar. 03, 2011",3,5:00,http://ufcstats.com/fighter-details/7f955f71fa2ce7ac
Alessio Sakara,Joe Vedepo,W,KO/TKO Kick,ko,UFC Fight Night: Diaz vs Neer,"Sep. 17, 2008",1,1:27,http://ufcstats.com/fighter-details/7f955f71fa2ce7ac
Alessio Sakara,Victor Valimaki,W,KO/TKO Punch,ko,UFC 70: Nations Collide,"Apr. 21, 2007",1,1:44,http://ufcstats.com/fighter-details/7f955f71fa2ce7ac
Alessio Sakara,Elvis Sinosic,W,U-DEC,other,UFC 57: Liddell vs Couture 3,"Feb. 04, 2006",3,5:00,http://ufcstats.com/fighter-details/7f955f71fa2ce7ac
Kazushi Sakuraba,Marius Zaromskis,L,KO/TKO,ko,Dynamite!! 2010,"Dec. 31, 2010",1,2:16,http://ufcstats.com/fighter-details/9b5b5a75523728f3
Kazushi Sakuraba,Rubin Williams,W,SUB Kimura,other,DREAM 11: Featherweight Grand Prix 2009 Final Round,"Oct. 06, 2009",1,2:53,http://ufcstats.com/fighter-details/9b5b5a75523728f3
Kazushi Sakuraba,Kiyoshi Tamura,L,U-DEC,other,Dynamite!! 2008,"Dec. 31, 2008",2,5:00,http://ufcstats.com/fighter-details/9b5b5a75523728f3
Kazushi Sakuraba,Katsuyori Shibata,W,SUB Armbar,other,K-1 Hero's 10,"Sep. 17, 2007",1,6:20,http://ufcstats.com/fighter-details/9b5b5a75523728f3
Kazushi Sakuraba,Kestutis Smirnovas,W,SUB Armbar,other,K-1 Hero's 6,"Aug. 05, 2006",1,6:41,http://ufcstats.com/fighter-details/9b5b5a75523728f3
Kazushi Sakuraba,Ken Shamrock,W,KO/TKO Punch,ko,PRIDE 30: Fully Loaded,"Oct. 23, 2005",1,2:27,http://ufcstats.com/fighter-details/9b5b5a75523728f3
Kazushi Sakuraba,Dong Sik Yoon,W,KO/TKO Punches,ko,PRIDE Total Elimination 2005,"Apr. 23, 2005",1,0:38,http://ufcstats.com/fighter-details/9b5b5a75523728f3
Kazushi Sakuraba,Antonio Schembri,W,U-DEC,other,PRIDE Critical Countdown 2004,"Jun. 20, 2004",3,5:00,http://ufcstats.com/fighter-details/9b5b5a75523728f3
Kazushi Sakuraba,Wanderlei Silva,L,KO/TKO Punches,ko,PRIDE Total Elimination 2003,"Aug. 10, 2003",1,5:01,http://ufcstats.com/fighter-details/9b5b5a75523728f3
Kazushi Sakuraba,Antonio Schembri,L,KO/TKO Knees,ko,PRIDE 25: Body Blow,"Mar. 16, 2003",1,6:15,http://ufcstats.com/fighter-details/9b5b5a75523728f3
Kazushi Sakuraba,Wanderlei Silva,L,KO/TKO,ko,PRIDE 17: Championship Chaos,"Nov. 03, 2001",1,10:00,http://ufcstats.com/fighter-details/9b5b5a75523728f3
Kazushi Sakuraba,Wanderlei Silva,L,KO/TKO Kick,ko,PRIDE 13: Collision Course,"Mar. 25, 2001",1,1:38,http://ufcstats.com/fighter-details/9b5b5a75523728f3
Kazushi Sakuraba,Igor Vovchanchyn,L,KO/TKO,ko,PRIDE Grand Prix 2000 Finals,"May. 01, 2000",1,15:00,http://ufcstats.com/fighter-details/9b5b5a75523728f3
Kazushi Sakuraba,Vernon White,W,SUB Armbar,other,PRIDE 2,"Mar. 05, 1998",3,6:53,http://ufcstats.com/fighter-details/9b5b5a75523728f3
Kazushi Sakuraba,Marcus Silveira,W,SUB Armbar,other,UFC - Ultimate Japan,"Dec. 21, 1997",1,3:44,http://ufcstats.com/fighter-details/9b5b5a75523728f3
Hayato Sakurai,Marius Zaromskis,L,KO/TKO Kick,ko,DREAM 10: Welterweight Grand Prix 2009 Final Round,"Jul. 20, 2009",1,4:03,http://ufcstats.com/fighter-details/85e26e2468b4e82f
Hayato Sakurai,Katsuyori Shibata,W,KO/TKO Punches,ko,Dynamite!! 2008,"Dec. 31, 2008",1,7:01,http://ufcstats.com/fighter-details/85e26e2468b4e82f
Hayato Sakurai,Milton Vieira,W,U-DEC,other,PRIDE Bushido 7,"May. 22, 2005",2,5:00,http://ufcstats.com/fighter-details/85e26e2468b4e82f
Hayato Sakurai,Daiju Takase,W,U-DEC,other,PRIDE Shockwave 2003,"Dec. 31, 2003",3,5:00,http://ufcstats.com/fighter-details/85e26e2468b4e82f
Hayato Sakurai,Anderson Silva,L,U-DEC,other,Shooto - To the Top 7,"Aug. 26, 2001",3,5:00,http://ufcstats.com/fighter-details/85e26e2468b4e82f
Justin Salas,Ben Wall,W,KO/TKO Punch,ko,UFC Fight Night: Brown vs Silva,"May. 10, 2014",1,2:41,http://ufcstats.com/fighter-details/9b198c73e3d0d289
Justin Salas,Thiago Tavares,L,SUB Rear Naked Choke,other,UFC Fight Night: Belfort vs Henderson 2,"Nov. 09, 2013",1,2:38,http://ufcstats.com/fighter-details/9b198c73e3d0d289
Ivan Salaverry,Art Santore,W,KO/TKO Punches,ko,WFA - King of the Streets,"Jul. 22, 2006",2,4:18,http://ufcstats.com/fighter-details/394f55ebca199124
Ivan Salaverry,Andrei Semenov,W,KO/TKO Punches,ko,UFC 37: High Impact,"May. 10, 2002",3,2:27,http://ufcstats.com/fighter-details/394f55ebca199124
Roman Salazar,Marlon Vera,L,SUB Triangle Armbar,other,UFC Fight Night: Teixeira vs Saint Preux,"Aug. 08, 2015",2,2:15,http://ufcstats.com/fighter-details/72c4b253d2f5ebf2
Luis Saldana,Sean Woodson,D,S-DEC,other,UFC 278: Usman vs. Edwards,"Aug. 20, 2022",3,5:00,http://ufcstats.com/fighter-details/12e0fdc606f7e274
Luis Saldana,Bruno Souza,W,U-DEC,other,UFC Fight Night: Blaydes vs. Daukaus,"Mar. 26, 2022",3,5:00,http://ufcstats.com/fighter-details/12e0fdc606f7e274
Muslim Salikhov,Song Kenan,W,KO/TKO Kick,ko,UFC Fight Night: Yan vs. Figueiredo,"Nov. 23, 2024",1,3:49,http://ufcstats.com/fighter-details/447f9858ae78f921
Muslim Salikhov,Francisco Trinaldo,W,U-DEC,other,UFC Fight Night: Rozenstruik vs. Sakai,"Jun. 05, 2021",3,5:00,http://ufcstats.com/fighter-details/447f9858ae78f921
Muslim Salikhov,Elizeu Zaleski dos Santos,W,S-DEC,other,UFC 251: Usman vs. Masvidal,"Jul. 11, 2020",3,5:00,http://ufcstats.com/fighter-details/447f9858ae78f921
Muslim Salikhov,Laureano Staropoli,W,U-DEC,other,UFC Fight Night: Maia vs. Askren,"Oct. 26, 2019",3,5:00,http://ufcstats.com/fighter-details/447f9858ae78f921
Muslim Salikhov,Nordine Taleb,W,KO/TKO Punch,ko,UFC 242: Khabib vs. Poirier,"Sep. 07, 2019",1,4:26,http://ufcstats.com/fighter-details/447f9858ae78f921
Quillan Salkilld,Gauge Young,W,U-DEC,other,DWCS 8.4,"Sep. 03, 2024",3,5:00,http://ufcstats.com/fighter-details/17734443a833cdf7
Sean Salmon,Jorge Santiago,L,KO/TKO Flying Knee,ko,"Strikeforce - Four Men Enter, One Man Survives","Nov. 16, 2007",1,0:24,http://ufcstats.com/fighter-details/7c0847d3854a95f2
Boston Salmon,Khalid Taha,L,KO/TKO Punch,ko,UFC 236: Holloway vs. Poirier 2,"Apr. 13, 2019",1,0:25,http://ufcstats.com/fighter-details/98e946879ba20c0f
Boston Salmon,Ricky Turcios,W,U-DEC,other,DWCS 1.1,"Jul. 11, 2017",3,5:00,http://ufcstats.com/fighter-details/98e946879ba20c0f
Vinicius Salvador,Adrian Yanez,L,KO/TKO Punches,ko,UFC Fight Night: Barboza vs. Murphy,"May. 18, 2024",1,2:47,http://ufcstats.com/fighter-details/65cdf4ec31143d86
Vinicius Salvador,CJ Vergara,L,U-DEC,other,UFC 291: Poirier vs. Gaethje 2,"Jul. 29, 2023",3,5:00,http://ufcstats.com/fighter-details/65cdf4ec31143d86
Josh Sampo,Justin Scoggins,L,U-DEC,other,UFC 187: Johnson vs Cormier,"May. 23, 2015",3,5:00,http://ufcstats.com/fighter-details/f65dcb22dada2223
Diego Sanchez,Craig White,W,U-DEC,other,UFC 228: Woodley vs. Till,"Sep. 08, 2018",3,5:00,http://ufcstats.com/fighter-details/82e7929bf6c2b689
Diego Sanchez,Paulo Thiago,W,U-DEC,other,UFC 121: Lesnar vs Velasquez,"Oct. 23, 2010",3,5:00,http://ufcstats.com/fighter-details/82e7929bf6c2b689
Diego Sanchez,Joe Stevenson,W,U-DEC,other,UFC 95: Sanchez vs Stevenson,"Feb. 21, 2009",3,5:00,http://ufcstats.com/fighter-details/82e7929bf6c2b689
Diego Sanchez,Jorge Santiago,W,U-DEC,other,KOTC 36: Unfinished Business,"Jun. 12, 2004",3,5:00,http://ufcstats.com/fighter-details/82e7929bf6c2b689
Joby Sanchez,Robert Sanchez,L,SUB Rear Naked Choke,other,UFC Fight Night: Cerrone vs. Medeiros,"Feb. 18, 2018",1,1:50,http://ufcstats.com/fighter-details/b12fc8a41e82d3a2
Joby Sanchez,Manny Vazquez,W,U-DEC,other,DWCS 1.1,"Jul. 11, 2017",3,5:00,http://ufcstats.com/fighter-details/b12fc8a41e82d3a2
Andrew Sanchez,Bruno Silva,L,KO/TKO Punches,ko,UFC Fight Night: Ladd vs. Dumont,"Oct. 16, 2021",3,2:35,http://ufcstats.com/fighter-details/fccf811c1e8b01c7
Andrew Sanchez,Wellington Turman,W,KO/TKO Punch,ko,UFC Fight Night: Lewis vs. Oleinik,"Aug. 08, 2020",1,4:14,http://ufcstats.com/fighter-details/fccf811c1e8b01c7
Andrew Sanchez,Marvin Vettori,L,U-DEC,other,UFC Fight Night: Joanna vs. Waterson,"Oct. 12, 2019",3,5:00,http://ufcstats.com/fighter-details/fccf811c1e8b01c7
Andrew Sanchez,Anthony Smith,L,KO/TKO Kick,ko,UFC on FOX: Johnson vs. Reis,"Apr. 15, 2017",3,3:52,http://ufcstats.com/fighter-details/fccf811c1e8b01c7
Andrew Sanchez,Trevor Smith,W,U-DEC,other,UFC Fight Night: Lewis vs. Abdurakhimov,"Dec. 09, 2016",3,5:00,http://ufcstats.com/fighter-details/fccf811c1e8b01c7
Luke Sanders,Rani Yahya,L,SUB Heel Hook,other,UFC Fight Night: Gaethje vs. Vick,"Aug. 25, 2018",1,1:31,http://ufcstats.com/fighter-details/96428b9e9bd048ea
Luke Sanders,Patrick Williams,W,U-DEC,other,UFC Fight Night: Poirier vs. Gaethje,"Apr. 14, 2018",3,5:00,http://ufcstats.com/fighter-details/96428b9e9bd048ea
Luke Sanders,Andre Soukhamthath,L,KO/TKO Punches,ko,UFC Fight Night: Swanson vs. Ortega,"Dec. 09, 2017",2,1:06,http://ufcstats.com/fighter-details/96428b9e9bd048ea
Cory Sandhagen,Marlon Vera,W,S-DEC,other,UFC Fight Night: Vera vs. Sandhagen,"Mar. 25, 2023",5,5:00,http://ufcstats.com/fighter-details/65f09bacd3957381
Cory Sandhagen,Song Yadong,W,KO/TKO,ko,UFC Fight Night: Sandhagen vs. Song,"Sep. 17, 2022",4,5:00,http://ufcstats.com/fighter-details/65f09bacd3957381
Cory Sandhagen,Petr Yan,L,U-DEC,other,UFC 267: Blachowicz vs. Teixeira,"Oct. 30, 2021",5,5:00,http://ufcstats.com/fighter-details/65f09bacd3957381
Cory Sandhagen,Aljamain Sterling,L,SUB Rear Naked Choke,other,UFC 250: Nunes vs. Spencer,"Jun. 06, 2020",1,1:28,http://ufcstats.com/fighter-details/65f09bacd3957381
Joseph Sandoval,Walel Watson,L,KO/TKO Punches,ko,UFC Live: Cruz vs Johnson,"Oct. 01, 2011",1,1:17,http://ufcstats.com/fighter-details/696002b59f09d73b
Hector Sandoval,Matt Schnell,W,KO/TKO Punch,ko,UFC Fight Night: Swanson vs. Lobov,"Apr. 22, 2017",1,4:24,http://ufcstats.com/fighter-details/449c890bd90f3374
Hector Sandoval,Fredy Serrano,W,U-DEC,other,UFC on FOX: VanZant vs. Waterson,"Dec. 17, 2016",3,5:00,http://ufcstats.com/fighter-details/449c890bd90f3374
Roldan Sangcha'an,Richie Vaculik,L,U-DEC,other,UFC Fight Night: Te Huna vs Marquardt,"Jun. 28, 2014",3,5:00,http://ufcstats.com/fighter-details/57887765f831e228
Martin Sano,Matthew Semelsberger,L,KO/TKO Punch,ko,UFC 266: Volkanovski vs. Ortega,"Sep. 25, 2021",1,0:15,http://ufcstats.com/fighter-details/16a64f93f6678b7b
Jorge Santiago,Brian Stann,L,KO/TKO Punch,ko,UFC 130: Rampage vs Hamill,"May. 28, 2011",2,4:29,http://ufcstats.com/fighter-details/f8dc544e7077d014
Jose Santibanez,Reynaldo Trujillo,L,KO/TKO,ko,Strikeforce - Houston,"Aug. 21, 2010",1,0:28,http://ufcstats.com/fighter-details/8299206ccebc44a7
Art Santore,Eric Schambari,L,U-DEC,other,WEC 27: Marshall vs. McElfresh,"May. 12, 2007",3,5:00,http://ufcstats.com/fighter-details/012fc7cd0779c09a
Evangelista Santos,Marius Zaromskis,W,KO/TKO Punch,ko,Strikeforce - Los Angeles,"Jun. 16, 2010",1,2:38,http://ufcstats.com/fighter-details/99bf06f20491cb54
Evangelista Santos,Joey Villasenor,L,S-DEC,other,Strikeforce Challengers 2,"Jun. 19, 2009",3,5:00,http://ufcstats.com/fighter-details/99bf06f20491cb54
Luis Santos,Alex Serdyukov,L,KO/TKO,ko,WEC 34: Faber vs. Pulver,"Jun. 01, 2008",1,5:00,http://ufcstats.com/fighter-details/7701377be464d2ef
Thiago Santos,Johnny Walker,W,U-DEC,other,UFC Fight Night: Santos vs. Walker,"Oct. 02, 2021",5,5:00,http://ufcstats.com/fighter-details/dea070ed4a2a8281
Thiago Santos,Glover Teixeira,L,SUB Rear Naked Choke,other,UFC Fight Night: Santos vs. Teixeira,"Nov. 07, 2020",3,1:49,http://ufcstats.com/fighter-details/dea070ed4a2a8281
Thiago Santos,Anthony Smith,W,KO/TKO Kick,ko,UFC Fight Night: Machida vs. Anders,"Feb. 03, 2018",2,1:03,http://ufcstats.com/fighter-details/dea070ed4a2a8281
Thiago Santos,Eric Spicely,L,SUB Rear Naked Choke,other,UFC Fight Night: Cyborg vs. Lansberg,"Sep. 24, 2016",1,2:58,http://ufcstats.com/fighter-details/dea070ed4a2a8281
Thiago Santos,Elias Theodorou,W,U-DEC,other,UFC Fight Night: Namajunas vs. VanZant,"Dec. 10, 2015",3,5:00,http://ufcstats.com/fighter-details/dea070ed4a2a8281
Bruno Santos,Elias Theodorou,L,U-DEC,other,UFC Fight Night: MacDonald vs Saffiedine,"Oct. 04, 2014",3,5:00,http://ufcstats.com/fighter-details/da1d8d76404bb6b5
Yana Santos,Miesha Tate,W,U-DEC,other,UFC Fight Night: Sandhagen vs. Figueiredo,"May. 03, 2025",3,5:00,http://ufcstats.com/fighter-details/3143bf892608139a
Yana Santos,Ketlen Vieira,W,U-DEC,other,UFC Fight Night: Blaydes vs. Lewis,"Feb. 20, 2021",3,5:00,http://ufcstats.com/fighter-details/3143bf892608139a
Yana Santos,Julija Stoliarenko,W,U-DEC,other,UFC Fight Night: Lewis vs. Oleinik,"Aug. 08, 2020",3,5:00,http://ufcstats.com/fighter-details/3143bf892608139a
Taila Santos,Valentina Shevchenko,L,S-DEC,other,UFC 275: Teixeira vs. Prochazka,"Jun. 11, 2022",5,5:00,http://ufcstats.com/fighter-details/f7467152fd9f18a2
Taila Santos,Joanne Wood,W,SUB Rear Naked Choke,other,UFC Fight Night: Vieira vs. Tate,"Nov. 20, 2021",1,4:49,http://ufcstats.com/fighter-details/f7467152fd9f18a2
Daniel Santos,JooSang Yoo,W,KO/TKO Punch,ko,UFC 320: Ankalaev vs. Pereira 2,"Oct. 04, 2025",2,0:21,http://ufcstats.com/fighter-details/b67d6bacc68d4c92
Gabriel Santos,Yizha,W,U-DEC,other,UFC Fight Night: Burns vs. Brady,"Sep. 07, 2024",3,5:00,http://ufcstats.com/fighter-details/f2f140ce7532e327
Mairon Santos,Sodiq Yusuff,W,U-DEC,other,UFC Fight Night: Burns vs. Morales,"May. 17, 2025",3,5:00,http://ufcstats.com/fighter-details/480779d7f9a424d3
Bob Sapp,Rameau Thierry Sokoudjou,L,KO/TKO,ko,DREAM 11: Featherweight Grand Prix 2009 Final Round,"Oct. 06, 2009",1,1:31,http://ufcstats.com/fighter-details/9f3d6ddef3d3cccc
Bob Sapp,Akihito Tanaka,W,KO/TKO Punches,ko,Dynamite!! 2008,"Dec. 31, 2008",1,5:22,http://ufcstats.com/fighter-details/9f3d6ddef3d3cccc
Bob Sapp,Kiyoshi Tamura,W,KO/TKO,ko,PRIDE 21: Demolition,"Jun. 23, 2002",1,0:11,http://ufcstats.com/fighter-details/9f3d6ddef3d3cccc
Bob Sapp,Yoshihisa Yamamoto,W,KO/TKO Punches,ko,PRIDE 20: Armed and Ready,"Apr. 28, 2002",1,2:44,http://ufcstats.com/fighter-details/9f3d6ddef3d3cccc
Jeka Saragih,JooSang Yoo,L,KO/TKO Punch,ko,UFC 316: Dvalishvili vs. O'Malley 2,"Jun. 07, 2025",1,0:28,http://ufcstats.com/fighter-details/57186c150c645200
Jeka Saragih,Westin Wilson,L,SUB Triangle Armbar,other,UFC Fight Night: Perez vs. Taira,"Jun. 15, 2024",1,1:49,http://ufcstats.com/fighter-details/57186c150c645200
Diego Saraiva,Jeremy Stephens,L,U-DEC,other,UFC 76: Knockout,"Sep. 22, 2007",3,5:00,http://ufcstats.com/fighter-details/4f4dac51adc1af4f
Harris Sarmiento,Josh Thomson,L,SUB Arm Triangle,other,Strikeforce - Revenge,"Jun. 09, 2006",3,3:19,http://ufcstats.com/fighter-details/026b4f7049085842
Yuta Sasaki,Justin Scoggins,W,SUB Rear Naked Choke,other,UFC Fight Night: Holm vs. Correia,"Jun. 17, 2017",2,3:19,http://ufcstats.com/fighter-details/7c3c48cf54a2848e
Paul Sass,Matt Wiman,L,SUB Armbar,other,UFC on FUEL TV: Struve vs Miocic,"Sep. 29, 2012",1,3:48,http://ufcstats.com/fighter-details/7b143a54451263d9
Paul Sass,Jacob Volkmann,W,SUB Triangle Armbar,other,UFC 146: Dos Santos vs Mir,"May. 26, 2012",1,1:54,http://ufcstats.com/fighter-details/7b143a54451263d9
Keisuke Sasu,Yizha,L,SUB Rear Naked Choke,other,Road to UFC 1.1,"Jun. 09, 2022",1,2:14,http://ufcstats.com/fighter-details/b7bcf6dfbbb7c16c
Masaaki Satake,Semmy Schilt,L,KO/TKO Punches,ko,PRIDE 17: Championship Chaos,"Nov. 03, 2001",1,2:18,http://ufcstats.com/fighter-details/f4a031ac205ac580
Masaaki Satake,Igor Vovchanchyn,L,U-DEC,other,PRIDE 15: Raging Rumble,"Jul. 29, 2001",3,5:00,http://ufcstats.com/fighter-details/f4a031ac205ac580
Masaaki Satake,Tadao Yasuda,L,S-DEC,other,PRIDE 13: Collision Course,"Mar. 25, 2001",3,5:00,http://ufcstats.com/fighter-details/f4a031ac205ac580
Takenori Sato,Erick Silva,L,KO/TKO Punches,ko,UFC Fight Night: Machida vs Mousasi,"Feb. 15, 2014",1,0:52,http://ufcstats.com/fighter-details/276c60b14b571dd4
Takashi Sato,Jason Witt,W,KO/TKO Punches,ko,UFC Fight Night: Poirier vs. Hooker,"Jun. 27, 2020",1,0:48,http://ufcstats.com/fighter-details/8abac218746e04ca
Takashi Sato,Ben Saunders,W,KO/TKO Elbows,ko,UFC Fight Night: Jacare vs. Hermansson,"Apr. 27, 2019",2,1:18,http://ufcstats.com/fighter-details/8abac218746e04ca
Ben Saunders,Peter Sobotta,L,KO/TKO Knee,ko,UFC Fight Night: Gustafsson vs. Teixeira,"May. 28, 2017",2,2:29,http://ufcstats.com/fighter-details/484acc7b0f856ce9
Ben Saunders,Mike Swick,L,KO/TKO Punches,ko,UFC 99: The Comeback,"Jun. 13, 2009",2,3:47,http://ufcstats.com/fighter-details/484acc7b0f856ce9
